index,image_file,correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,C:\Users\Jordan\Documents\Experiment Building\7. Raven_s Progressive Matrices\JPG Images\1.jpg,4,0,0,0,0,4,1,3.4144741000000067,,001,2019_Sep_19_1654,Raven's progressive matrices,3.2.3,60.025450790798075,
1,C:\Users\Jordan\Documents\Experiment Building\7. Raven_s Progressive Matrices\JPG Images\2.jpg,5,0,1,1,1,5,1,1.031957400000465,,001,2019_Sep_19_1654,Raven's progressive matrices,3.2.3,60.025450790798075,
2,C:\Users\Jordan\Documents\Experiment Building\7. Raven_s Progressive Matrices\JPG Images\3.jpg,1,0,2,2,2,1,1,1.8606863000004523,,001,2019_Sep_19_1654,Raven's progressive matrices,3.2.3,60.025450790798075,
3,C:\Users\Jordan\Documents\Experiment Building\7. Raven_s Progressive Matrices\JPG Images\4.jpg,2,0,3,3,3,2,1,2.847204599998804,,001,2019_Sep_19_1654,Raven's progressive matrices,3.2.3,60.025450790798075,
4,C:\Users\Jordan\Documents\Experiment Building\7. Raven_s Progressive Matrices\JPG Images\5.jpg,6,0,4,4,4,2,0,1.9606029000005947,,001,2019_Sep_19_1654,Raven's progressive matrices,3.2.3,60.025450790798075,
