index,image_file,correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,C:\Users\Jordan\Documents\Experiment Building\7. Raven_s Progressive Matrices\JPG Images\1.jpg,4,0,0,0,0,4,1,2.370639500000152,,001,2019_Sep_19_1353,Raven's progressive matrices,3.2.3,59.91127140705901,
1,C:\Users\Jordan\Documents\Experiment Building\7. Raven_s Progressive Matrices\JPG Images\2.jpg,5,0,1,1,1,3,0,1.3981690000000526,,001,2019_Sep_19_1353,Raven's progressive matrices,3.2.3,59.91127140705901,
